,OCCUPANCY_DATE,ORGANIZATION_NAME,SHELTER_GROUP,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,PROGRAM_ID,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,OCCUPIED_BEDS,CAPACITY_ACTUAL_ROOM,OCCUPIED_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,Max Temp (Â°C),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Total Precip (mm),Snow on Grnd (cm),Inflation_Rate_Change,YEAR_MONTH,Population,Unemployment rate 10,Participation rate 11,Employment rate 12,GEO,CPI_Type,CPI_Value
2859,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12277,Bed Based Capacity,25.0,25.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2860,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12277,Bed Based Capacity,25.0,25.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
2861,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12277,Bed Based Capacity,25.0,25.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
2862,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12277,Bed Based Capacity,25.0,25.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
2863,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12277,Bed Based Capacity,25.0,25.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
2864,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
2865,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
2866,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
2867,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
2868,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2869,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
2870,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2871,2021-01-02,YMCA of Greater Toronto,YMCA Sprott House,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,13451,Bed Based Capacity,25.0,21.0,,,84.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2872,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2873,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2874,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2875,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
2876,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2877,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2878,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2879,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
2880,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2881,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
2882,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
2883,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
2884,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15672,Room Based Capacity,,,8.0,8.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
2885,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
2886,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
2887,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
2888,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
2889,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2890,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
2891,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2892,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2893,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2894,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
2895,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2896,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
2897,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
2898,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
2899,2021-01-02,YWCA Toronto,YWCA-348 Davenport,YWCA East End Hotel Program,1684 Queen St E,M4L 1G6,15671,Room Based Capacity,,,33.0,33.0,,100.0,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
2900,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
2901,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
2902,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
2903,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
2904,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2905,2021-01-02,YWCA Toronto,YWCA - First Stop Woodlawn,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,12278,Bed Based Capacity,24.0,19.0,,,79.17,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2906,2021-01-02,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,40.0,39.0,,,97.5,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2907,2021-01-02,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,40.0,39.0,,,97.5,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2908,2021-01-02,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,40.0,39.0,,,97.5,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2909,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
2910,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
2911,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
2912,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
2913,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
2914,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
2915,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
2916,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
2917,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2918,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
2919,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2920,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2921,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2922,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
2923,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2924,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
2925,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
2926,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
2927,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12871,Room Based Capacity,,,27.0,20.0,,74.07,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
2928,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
2929,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
2930,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
2931,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
2932,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
2933,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
2934,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
2935,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
2936,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
2937,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
2938,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2939,2021-01-02,The MUC Shelter Corporation,Sojourn House,Sojourn House Ontario St,101 Ontario St,M5A 2V2,12273,Bed Based Capacity,67.0,45.0,,,67.16,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
2940,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
2941,2021-01-02,The Salvation Army of Canada,Salvation Army - Evangeline Res,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,12053,Bed Based Capacity,49.0,49.0,,,100.0,,2.2,-0.9,0.7,17.3,0.0,10.8,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
